Data;Estacao_Ano;Tipo_Planta;Tipo_Solo;Temperatura_C;Chuva_mm;Horas_Sol_Dia;Humidade_Solo;Frequencia_Podas;Nivel_Pesticida;Cor_Folha;Densidade_Fibra;Tamanho_Raiz_cm;Indice_Crescimento;Resistencia_Clima;Ervas_Daninhas;Num_Praga;Altura_cm;Tempo_Crescimento_horas;Litros_Agua_Semana;Custo_Cultivo;Preco_Venda;Saude;Tempo_Vida_dias
2020-01-01;Inverno;Tomate;Arenoso;17.178216986460672;46.49861210553259;4.329786548626209;71.24265684705942;8;1.204818364280431;7.489056900784498;2.969967901834477;41.17749294774856;0.448050714002392;0.8426558025463513;1.0;43.0;-2408.057045928108;45657.60708600873;30535.6298188944;319791.8415299094;40876568.041370735;Doente;2034.2584706821517
2020-01-02;Inverno;Batata;Arenoso;8.310375729779363;74.51507956655634;6.913469791876313;26.907380617748437;5;0.5032540815193198;27.74828671571337;1.6941195236034374;44.06779312250329;0.2859042793591168;10.47111329939649;0.0;0.0;10223.54418110924;27300.25899610605;17076.609936206452;169502.43600736544;38824645.241857655;Doente;9113.231733606148
2020-01-06;Inverno;Trigo;Humoso;10.6477398263103;140.10071231782698;2.04505050198443;39.06534386664709;8;1.2354260065660014;40.18205724626217;1.9862639740280013;47.99521334049822;1.1248078097875926;8.77409391442418;0.0;0.0;11727.64453333172;19885.67379815953;12216.86019691226;121230.54353260642;40225899.03135732;Doente;9895.99011515298
2020-01-08;Inverno;Soja;Argiloso;0.9523129611896586;34.874405210726934;2.797809630826944;27.36373053915733;1;1.7743294454270906;23.539330399254315;3.552125528750711;17.959316173187325;1.5584573166355389;7.791756860589092;1.0;26.0;1579.9182688108676;50566.26905647209;28714.305248979137;295313.715479442;54565211.08644333;Doente;3249.4521267494342
2020-01-10;Inverno;Batata;Argiloso;2.5369613429171345;70.7585514572236;6.010807949069967;67.832610890131;2;4.530413231983916;17.84898369764;2.1247958624601164;44.2330813618154;1.2236473055901844;2.144442868759538;0.5;1.5;11277.255193228137;17617.713649905538;14703.50591929774;146915.17085932405;45310111.56264112;Doente;7671.060374078893
2020-01-14;Inverno;Batata;Siltoso;19.77136230396697;143.2042918260417;7.176561330070992;16.71694372601144;8;2.635832499545277;11.889592747542558;2.974156035694116;34.15579990394848;1.5394014970256402;1.8560999513564929;0.0;0.0;13483.346748397944;25632.83197492642;14171.897441090612;140770.81197640396;23579106.2790984;Doente;8430.841081918714
2020-01-15;Inverno;Trigo;Arenoso;6.33695494418793;-23.873123688528054;5.71417895459472;80.97687961745554;3;0.9303389176572786;41.07222190544458;3.247030468607396;40.30079892394308;0.8080073298527606;8.532831830275939;1.0;27.0;-1975.280258866892;35766.59677486137;27958.70956463985;288264.49463480135;80352403.11597565;Doente;4554.857193150554
2020-01-16;Inverno;Tomate;Humoso;25.88990494076616;24.367356913283885;5.96254117547127;57.41643619320562;6;1.0538132013372352;4.366039249510593;2.453816331789067;33.46117197546285;1.4695024775516632;2.3879076095479297;1.0;41.0;-4083.738904722946;48742.41743328391;32318.707901345915;336914.46526649426;79978872.35106537;Doente;1900.5542069153812
2020-01-19;Inverno;Trigo;Argiloso;22.12278257312032;106.09422767603098;3.717881000972506;70.33026078420757;0;1.1991020837854791;25.628963520153714;2.350169543135876;38.90401337128135;0.4787942834511577;8.269889384553027;0.0;0.0;10595.835255523109;12061.71848239373;11569.51841740033;114882.23740204785;57113192.911058985;Doente;9514.142433868354
2020-01-25;Inverno;Cenoura;Humoso;18.678916007959742;111.52517391259502;5.709406446185424;80.29864518034435;0;1.3328356898622655;47.81977847447467;3.196615213245651;37.0833358658453;0.941370758250327;11.543963708619478;0.0;0.0;12580.661700532475;8410.523800050063;10302.271822848992;102268.53623182928;25766036.73005114;Doente;10281.198691185042
2020-01-27;Inverno;Tomate;Siltoso;13.950285525792829;133.0277640809792;6.871992888415427;78.48328321711132;1;3.647084609683799;18.8708761357318;3.0430321865188192;25.88311366763985;0.2317974748701972;1.588129366225972;0.0;0.0;12526.625733820149;5633.528819814007;9704.839873216952;96542.55761928891;12817598.932606896;Doente;9171.017225929989
2020-01-28;Inverno;Milho;Humoso;25.42163791714121;120.9030871821499;4.305695747584848;25.62611332127244;0;3.5875214930854664;41.78648699577492;2.8888894107945635;55.98238695682406;1.4230300387066437;7.5096962677476595;0.0;0.0;14531.965378522696;28764.327401121234;14387.674044142415;142712.1075949138;59029436.38190004;Doente;8103.062076361631
2020-01-29;Inverno;Milho;Humoso;1.871822057948316;86.63511264796361;3.282472316124551;72.00185157411848;6;1.5140588328005378;52.583833905391344;3.6022205818945907;34.24640825397062;0.6799093792536561;5.931872222962218;0.0;0.0;15284.95655640989;18146.483477079564;12330.73824778285;122185.5518056635;60374264.46038587;Doente;9287.102911272776
