Data;Estacao_Ano;Tipo_Planta;Tipo_Solo;Temperatura_C;Chuva_mm;Horas_Sol_Dia;Humidade_Solo;Frequencia_Podas;Nivel_Pesticida;Cor_Folha;Densidade_Fibra;Tamanho_Raiz_cm;Indice_Crescimento;Resistencia_Clima;Ervas_Daninhas;Num_Praga;Tempo_Crescimento_horas;Litros_Agua_Semana;Custo_Cultivo;Preco_Venda;Saude;Tempo_Vida_dias
2020-01-01;Inverno;Tomate;Arenoso;17.178216986460672;46.49861210553259;4.329786548626209;71.24265684705942;8;1.204818364280431;7.489056900784498;2.969967901834477;41.177492947748554;0.44805071400239205;0.8426558025463513;1.0;43.0;1438.065534009406;35.867003653438424;314.4966725847772;576.4355966607511;Doente;69.21498106568282
2020-01-02;Inverno;Batata;Arenoso;8.310375729779363;74.51507956655634;6.913469791876313;26.907380617748434;5;0.5032540815193198;27.74828671571337;1.6941195236034374;44.06779312250329;0.2859042793591168;10.47111329939649;0.0;0.0;2948.8117220119666;36.139478749569946;498.75050290548177;1116.0123584909247;Doente;134.15392068136805
2020-01-03;Inverno;Soja;Argiloso;27.63922536638927;-47.990603789033685;8.43456260877738;16.058913572830996;1;3.7040349616530315;15.147680271481395;1.4015197132001669;40.441485696022184;1.1776162473793554;1.3321097231543821;0.5;8.0;1345.8721595115594;30.064169143194178;170.12547767791955;423.5303604321018;Doente;112.6023783955745
2020-01-04;Inverno;Batata;Humoso;17.495724128312926;-11.031901668927176;9.194002455852518;63.24278022064944;7;0.05318174473830595;6.00431594097613;2.0642210002663055;10.495425044818514;0.32402434826738774;10.205581609921111;0.0;0.0;560.5910726635809;34.74947665198024;458.60537228961715;1072.2296781546859;Saudável;235.9512020762979
2020-01-05;Inverno;Batata;Arenoso;17.785205415243304;48.26608638242618;6.990027074953861;26.33186341650583;9;0.15111369188584967;25.78037831265766;1.0694425504888296;33.38428607113797;0.7610136703533287;6.230116498808457;0.0;0.0;2465.4780802677283;20.177274357101282;461.6496512274709;878.1620941113147;Doente;138.32703179516662
2020-01-06;Inverno;Trigo;Humoso;10.6477398263103;140.10071231782698;2.04505050198443;39.06534386664709;8;1.2354260065660014;40.18205724626217;1.9862639740280015;47.99521334049822;1.1248078097875926;8.77409391442418;0.0;0.0;2404.578875080899;39.39520191342929;347.95900849699666;825.2156497280043;Saudável;332.39862896272814
2020-01-07;Inverno;Soja;Argiloso;1.559680559331225;26.72180807103169;3.490534212148268;16.0143272626837;7;2.3138963472342144;32.558384706419524;2.1105330804903;26.584357538143347;0.9660692376286828;3.120969967374254;0.0;0.0;1699.304840745754;36.640925499537076;217.14037699022884;339.9860293119867;Doente;70.57442941360026
2020-01-08;Inverno;Soja;Argiloso;0.9523129611896586;34.874405210726934;2.7978096308269436;27.363730539157334;1;1.7743294454270906;23.539330399254315;3.552125528750711;17.959316173187325;1.5584573166355389;7.791756860589092;1.0;26.0;1719.3442452754923;30.486438908581476;612.4190944916754;883.6021510583441;Doente;28.951573514607446
2020-01-09;Inverno;Soja;Humoso;12.700054324595925;92.93921780132445;4.90659580455208;67.02801908914138;7;-0.03296300401680552;27.258518215351916;3.3741792290879253;35.492511509142076;1.2898162373832305;10.069218155700348;0.0;0.0;1138.2561227585334;31.930340863984885;168.54212571813696;347.9961039723927;Saudável;310.6115876178408
2020-01-10;Inverno;Batata;Argiloso;2.5369613429171345;70.7585514572236;6.010807949069967;67.832610890131;2;4.530413231983916;17.84898369764;2.1247958624601164;44.2330813618154;1.2236473055901844;2.144442868759538;0.5;1.5;1289.904351345968;55.300621807114254;417.25156818343424;1089.8811030098598;Doente;120.84602806777166
