Data;Estacao_Ano;Tipo_Planta;Tipo_Solo;Temperatura_C;Chuva_mm;Horas_Sol_Dia;Humidade_Solo;Frequencia_Podas;Nivel_Pesticida;Cor_Folha;Densidade_Fibra;Tamanho_Raiz_cm;Indice_Crescimento;Resistencia_Clima;Ervas_Daninhas;Num_Praga;Tempo_Crescimento_horas;Litros_Agua_Semana;Custo_Cultivo;Preco_Venda;Saude;Tempo_Vida_dias
2020-01-01;Inverno;Tomate;Arenoso;17.178216986460672;46.49861210553259;4.329786548626209;71.24265684705942;8;1.204818364280431;7.489056900784498;2.969967901834477;41.17749294774856;0.448050714002392;0.8426558025463513;1.0;43.0;1438.065534009406;35.867003653438424;314.4966725847772;576.4355966607511;Doente;69.21498106568282
2020-01-02;Inverno;Batata;Arenoso;8.310375729779363;74.51507956655634;6.913469791876313;26.907380617748437;5;0.5032540815193198;27.74828671571337;1.6941195236034374;44.06779312250329;0.2859042793591168;10.47111329939649;0.0;0.0;2948.8117220119666;36.139478749569946;498.75050290548177;1116.0123584909247;Doente;134.15392068136805
2020-01-03;Inverno;Soja;Argiloso;27.63922536638927;-47.990603789033685;8.43456260877738;16.058913572830996;1;3.704034961653032;15.147680271481397;1.4015197132001669;40.44148569602218;1.1776162473793554;1.332109723154382;0.5;8.0;1345.8721595115594;30.064169143194174;170.12547767791955;423.5303604321018;Doente;112.6023783955745
2020-01-05;Inverno;Batata;Arenoso;17.785205415243304;48.26608638242618;6.990027074953861;26.33186341650583;9;0.1511136918858496;25.78037831265766;1.0694425504888296;33.38428607113797;0.7610136703533287;6.230116498808457;0.0;0.0;2465.4780802677283;20.17727435710128;461.6496512274709;878.1620941113147;Doente;138.32703179516662
2020-01-07;Inverno;Soja;Argiloso;1.559680559331225;26.72180807103169;3.490534212148268;16.0143272626837;7;2.3138963472342144;32.558384706419524;2.1105330804903;26.584357538143347;0.9660692376286828;3.120969967374254;0.0;0.0;1699.304840745754;36.64092549953708;217.14037699022884;339.9860293119867;Doente;70.57442941360026
2020-01-08;Inverno;Soja;Argiloso;0.9523129611896586;34.874405210726934;2.797809630826944;27.36373053915733;1;1.7743294454270906;23.539330399254315;3.552125528750711;17.959316173187325;1.5584573166355389;7.791756860589092;1.0;26.0;1719.3442452754923;30.48643890858148;612.4190944916754;883.6021510583441;Doente;28.95157351460745
2020-01-10;Inverno;Batata;Argiloso;2.5369613429171345;70.7585514572236;6.010807949069967;67.832610890131;2;4.530413231983916;17.84898369764;2.1247958624601164;44.2330813618154;1.2236473055901844;2.144442868759538;0.5;1.5;1289.904351345968;55.300621807114254;417.25156818343424;1089.8811030098598;Doente;120.84602806777166
2020-01-11;Inverno;Tomate;Siltoso;18.20540866620417;9.785230019666647;2.3471774286284868;26.020797348206603;2;4.507303044419577;-1.498896840024573;2.770258178465424;7.248431275093844;0.5876101307251426;1.5204575931559214;0.0;0.0;499.9253180144279;21.51853827176773;283.71121711584294;755.2798764253439;Doente;52.36385900843754
2020-01-13;Inverno;Cenoura;Argiloso;26.48744449556166;-6.46004022855351;3.4334373970025807;20.92154894262892;8;3.400583518972065;25.105261190017927;2.4190585704424654;41.99210392354628;1.3179518805506625;3.8669003951770033;0.0;0.0;3023.720457873239;26.90570619765612;366.4497846990592;1021.0301293134;Doente;74.19311057709945
2020-01-14;Inverno;Batata;Siltoso;19.77136230396697;143.2042918260417;7.176561330070992;16.71694372601144;8;2.635832499545277;11.889592747542558;2.974156035694116;34.15579990394848;1.5394014970256402;1.8560999513564929;0.0;0.0;2889.902796336299;37.63011344130011;356.74740895826955;601.1638481739535;Doente;71.83960180860747
