Ano;Mes;Estacao;Crescimento
2025;1;Verão;30
2025;1;Verão;30
2025;1;Verão;30
2025;1;Verão;30
2025;1;Verão;30
2025;1;Verão;30
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;3;Verão;31
2025;3;Verão;31
2025;3;Verão;31
2025;3;Verão;31
2025;3;Verão;31
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;4;Outono;33
2025;4;Outono;33
2025;4;Outono;33
2025;4;Outono;33
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;35
2025;4;Outono;35
2025;4;Outono;35
2025;4;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;36
2025;6;Outono;50
2025;6;Outono;51
2025;6;Outono;51
2025;6;Outono;51
2025;6;Outono;51
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Inverno;88
2025;6;Inverno;87
2025;6;Inverno;86
2025;6;Inverno;90
2025;6;Inverno;90
2025;6;Inverno;90
2025;6;Inverno;88
2025;6;Inverno;90
2025;6;Inverno;90
2025;6;Inverno;90
2025;6;Inverno;90
2025;6;Inverno;89
2025;6;Inverno;88
2025;6;Inverno;90
2025;6;Inverno;90
2025;6;Inverno;90
2025;6;Inverno;90
2025;6;Inverno;90
2025;6;Inverno;90
2025;6;Inverno;90
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;9;Inverno;98
2025;9;Inverno;98
2025;9;Inverno;98
2025;9;Inverno;98
2025;9;Inverno;98
2025;9;Inverno;98
2025;9;Inverno;98
2025;9;Inverno;95
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Primavera;30
2025;9;Primavera;30
2025;9;Primavera;30
2025;9;Primavera;30
2025;9;Primavera;30
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;10;Primavera;31
2025;10;Primavera;31
2025;10;Primavera;31
2025;10;Primavera;31
2025;10;Primavera;31
2025;10;Primavera;31
2025;10;Primavera;31
2025;10;Primavera;31
2025;10;Primavera;31
2025;10;Primavera;31
2025;10;Primavera;32
2025;10;Primavera;32
2025;10;Primavera;32
2025;10;Primavera;32
2025;10;Primavera;32
2025;10;Primavera;32
2025;10;Primavera;32
2025;10;Primavera;32
2025;10;Primavera;32
2025;10;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;33
2025;11;Primavera;33
2025;11;Primavera;33
2025;11;Primavera;33
2025;11;Primavera;33
2025;11;Primavera;33
2025;11;Primavera;33
2025;11;Primavera;33
2025;11;Primavera;33
2025;12;Primavera;33
2025;12;Primavera;33
2025;12;Primavera;33
2025;12;Primavera;33
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
